,id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer
879,3270,1978,2n Cycle,Together,17117.0,1,0,2013-01-17
880,8443,1972,Graduation,Single,24762.0,1,0,2014-02-10
881,9653,1975,Graduation,Married,35797.0,0,1,2012-10-16
882,8916,1975,Graduation,Divorced,36627.0,2,0,2013-07-23
883,8017,1981,2n Cycle,Married,51111.0,1,1,2014-06-19
884,5830,1972,PhD,Single,86857.0,0,0,2012-09-12
885,4597,1970,PhD,Together,82072.0,0,0,2013-07-02
886,7023,1953,PhD,Single,46231.0,2,1,2012-11-26
887,8086,1959,Graduation,Married,42243.0,1,1,2013-12-11
888,8825,1962,Graduation,Together,51195.0,1,1,2013-04-01
889,2930,1978,Master,Single,68092.0,0,0,2013-12-16
890,1928,1973,Graduation,Married,31814.0,1,0,2013-02-09
891,7108,1965,Master,Widow,51390.0,1,1,2012-09-08
892,10925,1983,Graduation,Married,76630.0,0,0,2014-01-14
893,9960,1991,Basic,Single,26868.0,1,0,2014-04-30
894,8800,1943,PhD,Divorced,48948.0,0,0,2013-02-01
895,9224,1972,PhD,Single,55260.0,0,1,2012-12-12
896,5519,1956,Graduation,Together,64090.0,0,1,2013-08-07
897,5046,1958,Graduation,Divorced,78331.0,0,1,2014-01-23
898,7037,1974,PhD,Married,37087.0,1,0,2013-08-11
899,905,1986,Graduation,Divorced,21846.0,1,0,2013-10-22
900,8624,1958,Graduation,Married,81320.0,0,0,2013-02-06
901,8945,1970,Graduation,Divorced,54137.0,0,1,2013-08-16
902,6445,1967,Graduation,Together,66825.0,0,0,2013-07-14
903,2727,1973,Graduation,Together,57100.0,0,0,2013-12-04
904,6404,1969,Graduation,Together,58917.0,1,2,2013-03-24
905,11074,1977,Graduation,Single,85072.0,0,0,2014-04-09
906,10150,1961,Graduation,Single,86429.0,0,0,2013-11-21
907,1968,1971,Graduation,Widow,45684.0,1,0,2013-12-02
908,6534,1974,Graduation,Together,47889.0,1,0,2014-01-04
909,9485,1986,PhD,Married,45921.0,0,0,2014-03-10
910,7053,1966,PhD,Single,78420.0,0,0,2013-06-29
911,4654,1992,Graduation,Together,75114.0,0,0,2013-11-07
912,9760,1963,PhD,Widow,52278.0,0,1,2013-01-25
913,1048,1972,Master,Married,35641.0,1,0,2013-07-14
914,10619,1994,Graduation,Single,95529.0,0,0,2012-12-03
915,9308,1954,Graduation,Married,62820.0,0,0,2013-05-11
916,10505,1960,Master,Together,73113.0,0,0,2013-12-26
917,8362,1982,PhD,Married,84169.0,0,0,2013-08-07
918,2625,1954,2n Cycle,Single,42607.0,0,1,2013-11-17
919,4637,1954,PhD,Single,74637.0,0,0,2013-05-18
920,9972,1955,PhD,Together,46015.0,1,1,2014-04-13
921,4483,1993,Graduation,Single,72354.0,0,0,2013-04-17
922,4487,1969,Master,Single,39858.0,1,0,2013-01-24
923,4988,1948,PhD,Married,34469.0,1,1,2014-05-04
924,8931,1986,Graduation,Together,83033.0,1,0,2014-05-18
925,5871,1979,Master,Together,24401.0,0,0,2012-08-31
926,2008,1978,Graduation,Married,77583.0,0,0,2014-02-10
927,3139,1982,2n Cycle,Single,74116.0,0,0,2013-12-30
928,10037,1993,Graduation,Single,74293.0,0,0,2014-05-04
929,10673,1976,PhD,Married,68397.0,0,1,2013-11-17
930,5303,1974,PhD,Together,79632.0,0,0,2014-04-08
931,538,1989,Graduation,Single,46107.0,1,0,2014-02-10
932,7922,1951,PhD,Single,64950.0,0,1,2012-08-12
933,5692,1989,Basic,Married,25443.0,1,0,2012-12-22
934,4843,1952,Graduation,Single,75127.0,0,0,2014-05-22
935,6383,1971,PhD,Together,32892.0,1,0,2014-05-25
936,1628,1971,Graduation,Together,71796.0,0,0,2013-10-24
937,1204,1970,PhD,Married,67536.0,0,1,2013-05-22
938,3673,1971,Graduation,Single,55239.0,0,1,2013-07-14
939,760,1975,PhD,Divorced,60554.0,1,0,2013-08-09
940,8957,1952,2n Cycle,Single,64831.0,1,1,2013-06-10
941,4128,1962,PhD,Together,56067.0,0,1,2013-07-20
942,6810,1983,Graduation,Divorced,82025.0,0,0,2013-05-28
943,5386,1953,Graduation,Together,94384.0,0,0,2013-03-04
944,8700,1986,Basic,Single,14906.0,0,0,2012-12-22
945,3202,1987,PhD,Married,51563.0,0,0,2012-10-01
946,1328,1982,2n Cycle,Married,57937.0,0,1,2014-02-16
947,8405,1979,Graduation,Divorced,68274.0,1,1,2013-09-30
948,6515,1977,Graduation,Together,39771.0,1,0,2013-12-06
949,2882,1975,2n Cycle,Divorced,67893.0,0,1,2012-10-01
950,7574,1979,PhD,Together,27922.0,1,0,2014-05-10
951,6387,1976,PhD,Together,52190.0,1,1,2014-05-08
952,5320,1973,Master,Divorced,44051.0,1,1,2013-01-29
953,5048,1971,PhD,Single,42767.0,2,0,2013-05-11
954,8146,1976,Master,Together,46106.0,1,1,2014-05-11
955,10031,1976,PhD,Married,16927.0,1,1,2013-02-10
956,5748,1965,Graduation,Married,59754.0,0,1,2012-12-01
957,2134,1952,Graduation,Single,53700.0,0,1,2012-08-17
958,1523,1973,Graduation,Married,59041.0,1,1,2014-05-07
959,9665,1957,PhD,Divorced,54237.0,0,1,2013-04-27
960,4640,1967,Graduation,Divorced,70647.0,0,1,2012-09-21
961,3635,1962,PhD,Single,52597.0,0,1,2014-05-07
962,3547,1969,Master,Together,41021.0,1,0,2012-12-30
963,2456,1975,PhD,Married,40233.0,0,1,2013-10-14
964,5633,1980,Graduation,Married,50183.0,1,1,2014-06-25
965,7801,1959,Graduation,Together,54753.0,0,1,2013-09-12
966,10489,1973,Graduation,Married,92955.0,0,0,2013-08-19
967,7011,1973,Graduation,Married,33471.0,1,0,2012-10-12
968,2620,1974,PhD,Married,34596.0,1,0,2013-04-13
969,3933,1980,Graduation,Together,44010.0,1,0,2012-10-13
970,10981,1988,Graduation,Married,84219.0,0,0,2014-02-02
971,1734,1968,PhD,Together,40706.0,2,1,2013-01-17
972,10995,1988,2n Cycle,Married,15716.0,1,0,2012-11-12
973,6357,1959,2n Cycle,Divorced,59052.0,0,1,2013-11-17
974,9209,1971,Master,Together,80573.0,0,0,2012-10-14
975,10286,1962,Graduation,Married,83715.0,0,0,2014-02-03
976,2611,1959,Master,Together,82576.0,0,0,2012-08-01
977,1600,1965,Master,Married,56962.0,2,1,2013-10-11
978,3308,1952,Graduation,Married,35704.0,1,1,2014-01-03
979,5407,1954,Graduation,Together,53103.0,0,1,2013-09-12
980,2166,1960,2n Cycle,Widow,46779.0,1,1,2013-07-12
981,3955,1965,Graduation,Divorced,4861.0,0,0,2014-06-22
982,6634,1979,Master,Divorced,33462.0,1,0,2013-08-07
983,3056,1978,Graduation,Divorced,63693.0,0,1,2013-10-14
984,5718,1950,Graduation,Married,80763.0,0,0,2013-08-15
985,6872,1974,PhD,Married,65352.0,0,1,2013-08-21
986,8164,1978,PhD,Married,82170.0,0,0,2013-11-25
987,4580,1969,Graduation,Married,75759.0,0,0,2013-10-25
988,9305,1976,2n Cycle,Single,79689.0,0,0,2013-05-12
989,453,1956,PhD,Widow,35340.0,1,1,2014-06-29
990,8545,1954,Graduation,Divorced,85683.0,0,0,2014-03-21
991,9850,1972,2n Cycle,Married,24884.0,1,0,2012-11-29
992,7378,1981,Master,Together,42021.0,1,0,2012-08-31
993,7646,1989,Graduation,Single,64449.0,1,0,2014-02-18
994,1640,1954,Graduation,Divorced,64587.0,1,1,2014-06-22
995,5184,1995,Graduation,Single,34824.0,0,0,2014-03-26
996,8492,1978,Graduation,Together,75437.0,0,0,2013-11-09
997,11188,1957,Graduation,Together,26091.0,1,1,2014-02-25
998,1212,1973,Graduation,Married,52845.0,1,0,2013-08-13
999,9097,1956,Graduation,Divorced,46086.0,0,1,2013-11-03
1000,10473,1956,PhD,Widow,78028.0,0,1,2012-09-10
1001,7962,1987,PhD,Single,95169.0,0,0,2013-10-09
1002,9984,1981,2n Cycle,Married,56337.0,1,1,2013-03-27
1003,5527,1987,Graduation,Together,22434.0,1,0,2013-02-13
1004,6374,1954,PhD,Married,36930.0,0,1,2013-05-17
1005,7453,1954,Graduation,Single,36130.0,0,1,2013-02-02
1006,8952,1953,Master,Married,65569.0,0,1,2012-11-05
1007,241,1952,Graduation,Together,83844.0,0,0,2013-05-12
1008,8975,1968,Graduation,Married,19514.0,1,1,2014-01-26
1009,6119,1963,PhD,Single,36736.0,1,1,2013-05-10
1010,5236,1979,Graduation,Together,77568.0,0,1,2012-08-25
1011,5723,1976,PhD,Together,49187.0,0,1,2014-01-11
1012,1710,1978,Graduation,Single,30168.0,1,0,2013-03-07
1013,1970,1968,Master,Together,34053.0,0,1,2012-09-10
1014,5313,1971,Master,Married,38196.0,1,1,2014-04-18
1015,10634,1951,Master,Married,59412.0,0,0,2014-04-19
1016,7010,1965,2n Cycle,Married,70924.0,0,0,2014-04-07
1017,8562,1969,Graduation,Together,54165.0,0,0,2013-05-28
1018,3158,1973,Graduation,Married,32300.0,1,0,2013-01-03
1019,4436,1976,Graduation,Single,20180.0,0,0,2013-02-20
1020,5287,1973,Graduation,Married,34961.0,1,0,2014-06-19
1021,2445,1974,PhD,Together,28440.0,1,0,2013-07-07
1022,6059,1953,PhD,Together,64504.0,1,2,2013-03-04
1023,4550,1966,Master,Together,33564.0,0,1,2014-06-24
1024,4240,1978,Graduation,Married,17345.0,1,0,2012-11-03
1025,8911,1967,PhD,Married,56320.0,0,1,2013-04-08
1026,3706,1978,Graduation,Single,28647.0,1,0,2013-08-21
1027,3628,1987,Basic,Single,15038.0,1,0,2013-01-29
1028,10175,1958,PhD,Divorced,32173.0,0,1,2013-08-01
1029,8985,1964,2n Cycle,Together,68316.0,0,1,2012-11-04
1030,5204,1971,Graduation,Together,74538.0,0,0,2013-06-29
1031,9220,1971,Graduation,Single,91700.0,0,0,2013-01-17
1032,9888,1969,Graduation,Together,68695.0,0,0,2014-06-25
1033,5263,1977,2n Cycle,Married,31056.0,1,0,2013-01-22
1034,1020,1973,Graduation,Married,79593.0,0,0,2014-05-12
1035,9503,1980,Graduation,Single,28071.0,0,0,2012-08-29
1036,10613,1958,PhD,Together,37334.0,1,1,2014-02-26
1037,67,1972,Master,Single,46423.0,1,1,2013-09-18
1038,6019,1971,PhD,Married,37126.0,1,0,2014-03-30
1039,5863,1953,Graduation,Married,47703.0,0,1,2013-05-29
1040,3717,1959,Graduation,Married,61180.0,0,1,2014-04-23
1041,6730,1954,Graduation,Married,38998.0,1,1,2012-11-03
1042,10749,1991,Graduation,Single,8028.0,0,0,2012-09-18
1043,4998,1962,Graduation,Together,76081.0,0,0,2014-05-23
1044,6287,1986,Graduation,Together,34728.0,1,0,2013-07-30
1045,5985,1965,Master,Single,33168.0,0,1,2012-10-13
1046,4754,1966,Master,Married,33585.0,0,1,2013-09-25
1047,4002,1960,PhD,Married,77037.0,0,1,2013-10-13
1048,8870,1984,Graduation,Together,35196.0,1,0,2012-11-13
1049,966,1966,Graduation,Married,44529.0,0,1,2013-07-05
1050,4767,1965,2n Cycle,Married,70924.0,0,0,2014-04-07
1051,9725,1966,PhD,Together,28764.0,1,1,2014-06-05
1052,4475,1949,PhD,Married,69098.0,0,0,2013-02-16
1053,5740,1970,2n Cycle,Divorced,25959.0,1,1,2013-02-14
1054,5731,1983,Master,Married,27100.0,1,0,2013-04-05
1055,7290,1985,Graduation,Single,70596.0,0,0,2012-10-05
1056,3846,1974,Graduation,Married,42557.0,0,1,2012-08-29
1057,8104,1951,PhD,Married,53312.0,0,0,2013-08-09
1058,4507,1952,Graduation,Single,72228.0,0,0,2012-11-27
1059,11013,1987,Graduation,Together,67605.0,0,0,2013-03-31
1060,4491,1949,Master,Married,62845.0,1,1,2012-10-01
1061,3759,1958,Graduation,Together,65196.0,0,2,2013-07-25
1062,1162,1987,PhD,Single,42000.0,0,0,2013-01-10
1063,2055,1973,PhD,Divorced,35860.0,1,1,2014-05-19
1064,10766,1964,PhD,Married,65526.0,0,1,2014-04-11
1065,4415,1961,Graduation,Married,16860.0,1,1,2012-09-12
1066,3005,1992,Graduation,Single,83528.0,0,0,2014-05-01
1067,2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03
1068,4817,1956,Graduation,Divorced,22304.0,0,0,2012-08-04
1069,2875,1978,Graduation,Married,67023.0,0,0,2014-03-04
1070,10536,1971,PhD,Together,32892.0,1,0,2014-05-25
1071,11112,1966,Graduation,Together,70713.0,0,1,2012-12-03
1072,3807,1955,Graduation,Together,59925.0,0,1,2012-11-30
1073,9197,1953,Graduation,Married,39722.0,0,1,2014-02-24
1074,10832,1958,Graduation,Together,46610.0,0,0,2013-07-18
1075,6421,1961,Graduation,Together,88347.0,0,0,2013-07-03
1076,4207,1981,PhD,Married,87171.0,0,0,2013-05-01
1077,577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20
1078,10855,1968,Master,Single,50014.0,1,0,2014-01-22
1079,3081,1978,PhD,Married,41014.0,1,0,2013-04-22
1080,3535,1965,Graduation,Single,66294.0,0,0,2014-03-17
1081,247,1971,Graduation,Married,36715.0,1,0,2012-11-17
1082,8707,1956,Graduation,Married,79456.0,0,0,2012-08-22
1083,9523,1982,Graduation,Together,40479.0,1,0,2013-08-17
1084,6072,1970,Master,Single,75345.0,0,0,2013-02-02
1085,6295,1977,Graduation,Married,54233.0,0,1,2013-02-04
1086,10914,1970,Graduation,Single,24163.0,1,1,2013-10-12
1087,1509,1958,PhD,Together,84460.0,0,0,2013-01-04
1088,5577,1983,Graduation,Together,43776.0,1,0,2014-05-03
1089,7348,1958,PhD,Single,71691.0,0,0,2014-03-17
1090,1127,1973,PhD,Married,85844.0,0,0,2014-05-29
1091,1833,1974,PhD,Single,39190.0,1,0,2014-04-26
1092,4944,1959,Graduation,Together,71367.0,0,0,2013-08-23
1093,9080,1972,PhD,Single,38578.0,1,1,2013-06-22
1094,6466,1965,PhD,Married,57236.0,1,1,2014-03-12
1095,9964,1979,Graduation,Single,61825.0,0,1,2013-08-07
1096,4790,1958,Graduation,Divorced,79803.0,0,1,2014-06-02
1097,10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31
1098,1109,1982,Master,Together,27590.0,1,0,2013-04-23
1099,6001,1979,Graduation,Married,56775.0,0,1,2013-01-02
1100,5538,1975,Graduation,Divorced,83829.0,0,0,2013-10-08
1101,10552,1979,2n Cycle,Married,54210.0,0,1,2013-05-20
1102,1545,1986,Graduation,Married,38508.0,1,0,2013-08-02
1103,7409,1970,Graduation,Together,53187.0,1,0,2013-10-26
1104,4444,1972,Graduation,Married,30023.0,1,0,2014-03-24
1105,146,1960,PhD,Single,76045.0,0,0,2013-11-15
1106,6271,1952,PhD,Married,50870.0,0,1,2014-06-19
1107,10065,1970,2n Cycle,Married,15315.0,0,0,2013-08-03
1108,4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30
1109,246,1965,Graduation,Married,66480.0,1,1,2014-05-31
1110,375,1954,Graduation,Divorced,76773.0,0,0,2013-02-25
1111,1524,1983,2n Cycle,Single,81698.0,0,0,2013-03-01
1112,10022,1973,PhD,Single,54466.0,1,1,2014-02-09
1113,7451,1960,Master,Single,98777.0,0,0,2014-02-17
1114,11010,1984,PhD,Single,16269.0,1,0,2013-08-30
1115,4356,1971,Graduation,Together,71819.0,0,1,2013-08-28
1116,3885,1983,PhD,Married,33569.0,1,0,2013-10-16
1117,1175,1983,Master,Married,36262.0,0,0,2013-09-20
1118,880,1966,Basic,Together,22634.0,0,0,2013-01-16
1119,2320,1978,2n Cycle,Married,47025.0,0,1,2013-09-12
1120,850,1968,Graduation,Single,70566.0,0,1,2013-10-06
1121,4713,1979,PhD,Married,31605.0,1,0,2012-11-22
1122,675,1973,Master,Divorced,52034.0,1,1,2013-05-17
1123,5025,1979,Graduation,Single,48526.0,1,0,2013-12-24
1124,2308,1954,Graduation,Married,46734.0,0,1,2012-11-18
1125,5995,1962,Graduation,Divorced,39552.0,1,1,2012-12-18
1126,6749,1966,Graduation,Single,86358.0,1,1,2012-08-08
1127,1010,1977,Graduation,Together,46931.0,2,1,2014-04-24
1128,8977,1985,Basic,Single,16581.0,0,0,2013-01-12
1129,4756,1952,2n Cycle,Divorced,63998.0,0,0,2013-12-20
1130,3412,1951,Master,Married,67381.0,0,1,2013-01-15
1131,606,1967,Graduation,Single,25930.0,1,1,2013-10-10
1132,5961,1978,Graduation,Married,42693.0,1,0,2014-06-07
1133,2975,1976,Graduation,Together,85606.0,0,1,2012-11-12
1134,2894,1985,Graduation,Single,72903.0,0,0,2013-10-29
1135,7613,1974,2n Cycle,Together,49669.0,1,0,2014-05-24
1136,10542,1968,PhD,Married,36778.0,1,1,2012-08-05
1137,8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03
1138,10617,1989,Master,Divorced,10979.0,0,0,2014-05-22
1139,11166,1961,Graduation,Married,49678.0,0,1,2013-02-02
1140,849,1953,Master,Together,56129.0,0,1,2013-06-20
1141,523,1989,Graduation,Married,37155.0,1,0,2013-01-31
1142,4066,1978,2n Cycle,Divorced,21282.0,1,0,2014-05-11
1143,8414,1962,PhD,Single,33419.0,0,1,2013-08-17
1144,819,1945,Graduation,Widow,63285.0,0,0,2013-11-05
1145,4961,1974,Master,Together,21255.0,1,0,2014-01-21
1146,749,1981,Graduation,Together,42162.0,1,0,2013-11-19
1147,5430,1956,Graduation,Together,54450.0,1,1,2012-09-14
1148,7755,1954,PhD,Married,57744.0,0,1,2013-11-12
1149,10525,1986,Graduation,Single,26576.0,1,0,2012-10-13
1150,1453,1943,PhD,Widow,57513.0,0,0,2013-07-06
1151,8310,1964,Graduation,Together,68142.0,0,1,2012-08-29
1152,10710,1979,Graduation,Married,7500.0,0,1,2012-08-29
1153,5031,1974,Graduation,Together,83145.0,0,0,2012-09-22
1154,2613,1960,Master,Married,54197.0,0,1,2014-04-03
1155,213,1963,PhD,Single,23091.0,1,1,2014-05-28
1156,967,1976,Graduation,Married,46049.0,1,1,2013-07-21
1157,1077,1974,Graduation,Together,56715.0,0,0,2012-12-05
1158,7959,1961,Graduation,Married,79410.0,0,0,2014-05-29
1159,640,1951,Graduation,Married,57304.0,0,1,2013-03-11
1160,4252,1965,Graduation,Married,44375.0,0,1,2014-03-23
1161,8432,1956,Graduation,Together,54450.0,1,1,2012-09-14
1162,6218,1965,Graduation,Married,59594.0,0,1,2012-10-20
1163,6905,1994,Graduation,Together,80685.0,0,0,2012-08-22
1164,5922,1974,PhD,Married,40344.0,0,1,2013-10-13
1165,3598,1972,Graduation,Married,62710.0,0,1,2013-05-23
1166,6116,1968,2n Cycle,Married,48985.0,0,1,2013-07-05
1167,6263,1968,Graduation,Together,35322.0,1,2,2012-08-22
1168,10486,1948,Graduation,Married,77142.0,0,0,2013-05-29
1169,2410,1969,Graduation,Single,81657.0,0,0,2014-01-22
1170,193,1996,Basic,Married,14421.0,0,0,2014-02-17
1171,3363,1974,2n Cycle,Married,20130.0,0,0,2014-03-17
1172,8278,1990,PhD,Married,74214.0,0,0,2012-08-26
1173,10660,1957,Master,Married,66726.0,1,1,2014-01-12
1174,8686,1979,Basic,Together,23724.0,1,0,2013-01-08
1175,1604,1960,Master,Married,47353.0,0,1,2013-11-13
1176,5907,1952,Master,Married,33444.0,1,1,2012-11-03
1177,10669,1981,Graduation,Married,54386.0,0,1,2013-05-17
1178,2918,1981,Graduation,Divorced,28510.0,1,1,2013-04-13
1179,5735,1991,Master,Single,90638.0,0,0,2014-02-13
1180,359,1950,Graduation,Together,48070.0,0,1,2013-01-13
1181,8387,1957,Graduation,Married,43140.0,0,1,2013-01-05
1182,1829,1961,PhD,Divorced,54959.0,0,1,2013-01-19
1183,3839,1958,Basic,Single,15056.0,1,1,2013-05-03
1184,9392,1971,Graduation,Single,26954.0,1,0,2014-05-08
1185,2292,1985,Graduation,Single,22327.0,1,0,2013-08-02
1186,10466,1965,Graduation,Married,44393.0,1,1,2013-08-22
1187,9855,1952,PhD,Single,62000.0,0,1,2013-08-25
1188,4088,1962,PhD,Together,31497.0,0,1,2012-12-06
1189,5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27
1190,590,1970,Master,Divorced,78579.0,0,0,2012-12-22
1191,8732,1969,Master,Widow,67369.0,0,1,2012-11-17
1192,2315,1960,Graduation,Divorced,58401.0,0,1,2014-04-20
1193,3515,1952,Graduation,Single,62307.0,0,1,2014-02-17
1194,2245,1969,Master,Married,43641.0,1,1,2013-04-22
1195,6283,1968,Master,Divorced,63841.0,0,1,2013-04-21
1196,2246,1965,2n Cycle,Married,46891.0,0,1,2013-09-01
1197,6606,1969,Master,Married,70091.0,1,0,2013-03-31
1198,5545,1972,PhD,Married,78075.0,0,0,2014-04-05
1199,7342,1961,2n Cycle,Widow,59184.0,0,1,2012-09-09
1200,837,1977,Graduation,Married,54809.0,1,1,2013-09-11
1201,9500,1959,Graduation,Married,58113.0,0,1,2013-01-25
1202,3602,1958,Master,Married,51412.0,0,1,2013-12-31
1203,234,1979,Graduation,Divorced,15287.0,1,0,2012-10-10
1204,2995,1957,Master,Together,66636.0,0,0,2013-08-17
1205,1118,1956,Master,Married,50965.0,0,1,2013-02-20
1206,7789,1965,PhD,Married,84618.0,0,0,2013-11-22
1207,3068,1990,Graduation,Married,18351.0,0,0,2013-10-29
1208,8955,1957,PhD,Together,40451.0,0,2,2014-02-16
1209,945,1965,Graduation,Together,36317.0,0,1,2013-05-22
1210,5644,1957,Graduation,Together,42213.0,0,1,2013-10-12
1211,7192,1955,Graduation,Together,65748.0,0,1,2013-04-15
1212,2324,1972,Graduation,Together,77044.0,0,1,2013-10-27
1213,697,1969,Graduation,Together,74918.0,0,0,2013-03-12
1214,3439,1972,Graduation,Married,56721.0,1,1,2012-10-31
1215,1506,1975,Graduation,Single,42160.0,1,1,2013-06-28
1216,232,1965,Graduation,Single,61559.0,0,1,2013-07-17
1217,8876,1963,PhD,Together,33629.0,1,1,2012-08-08
1218,4500,1991,PhD,Together,68682.0,0,0,2013-10-06
1219,9739,1963,Graduation,Single,34377.0,0,1,2013-01-19
1220,10395,1986,Basic,Single,8940.0,1,0,2012-08-22
1221,1176,1973,Graduation,Married,26228.0,1,0,2013-09-22
1222,1627,1957,2n Cycle,Divorced,77297.0,0,0,2013-01-26
1223,938,1981,Graduation,Married,40211.0,1,1,2013-07-30
1224,2740,1958,PhD,Widow,33438.0,1,1,2013-09-22
1225,257,1959,PhD,Married,75032.0,0,1,2013-04-28
1226,4058,1955,PhD,Single,61284.0,0,0,2013-10-12
1227,7736,1986,Graduation,Married,22518.0,1,0,2012-10-22
1228,8210,1975,Master,Married,54730.0,0,1,2013-08-15
1229,833,1955,Master,Married,38452.0,1,1,2014-03-30
1230,6230,1971,Graduation,Divorced,44421.0,1,1,2013-02-15
1231,7325,1986,PhD,Together,38197.0,1,0,2013-06-29
1232,1307,1978,Graduation,Divorced,41986.0,0,1,2014-02-09
1233,1502,1983,Graduation,Together,28427.0,1,0,2013-03-21
1234,6211,1976,PhD,Together,37395.0,1,0,2014-05-02
1235,843,1971,Graduation,Married,64722.0,1,0,2014-05-26
1236,4174,1956,Master,Together,55249.0,0,1,2014-04-17
1237,9757,1972,Graduation,Together,84906.0,0,0,2013-10-04
1238,6918,1989,Graduation,Married,28691.0,1,0,2013-07-04
1239,286,1952,Graduation,Single,44213.0,1,1,2013-11-29
1240,11086,1984,Basic,Single,25707.0,1,0,2014-01-18
1241,1921,1967,PhD,Married,59062.0,2,1,2013-10-03
1242,4138,1962,Graduation,Single,76624.0,0,1,2014-05-24
1243,7718,1947,Master,Together,66000.0,0,0,2014-04-20
1244,1291,1978,PhD,Together,27683.0,1,0,2012-08-04
1245,6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18
1246,4136,1992,Basic,Single,7500.0,1,0,2012-12-03
1247,803,1968,Graduation,Together,40521.0,1,1,2013-04-05
1248,4298,1973,PhD,Together,20427.0,1,0,2014-03-24
1249,10833,1975,Graduation,Married,65106.0,0,1,2014-05-24
1250,9606,1965,PhD,Married,69969.0,0,0,2013-08-27
1251,8534,1952,Graduation,Married,67433.0,0,2,2013-07-16
1252,5153,1967,PhD,Married,77766.0,0,1,2013-02-22
1253,961,1972,Graduation,Married,74716.0,0,1,2013-09-12
1254,5011,1963,Graduation,Divorced,68118.0,0,1,2013-10-18
1255,6653,1970,PhD,Married,55158.0,1,1,2012-07-30
1256,9094,1955,2n Cycle,Married,62972.0,0,1,2012-08-03
1257,810,1975,Graduation,Married,74190.0,0,1,2014-05-12
1258,5493,1976,Graduation,Married,39356.0,1,1,2014-03-19
1259,2147,1969,Graduation,Together,76653.0,0,0,2013-08-16
1260,5107,1973,PhD,Divorced,35860.0,1,1,2014-05-19
1261,3979,1983,PhD,Divorced,90687.0,0,0,2013-05-22
1262,6049,1982,Master,Together,73450.0,0,0,2013-12-05
1263,8147,1960,Graduation,Married,31454.0,1,1,2013-07-06
1264,1857,1952,Graduation,Single,47139.0,1,1,2014-03-06
1265,3910,1975,Graduation,Divorced,83829.0,0,0,2013-10-08
1266,5207,1963,PhD,Married,53378.0,1,1,2012-09-24
1267,11114,1970,Graduation,Together,19656.0,1,0,2013-02-08
1268,5429,1948,PhD,Married,45579.0,0,1,2013-08-20
1269,9400,1958,2n Cycle,Single,85485.0,0,0,2014-06-21
1270,1740,1944,Graduation,Married,55956.0,0,0,2014-04-07
1271,7488,1963,Master,Single,64191.0,0,1,2013-01-22
1272,195,1972,Graduation,Single,38808.0,1,0,2012-08-26
1273,635,1966,Master,Married,57183.0,1,1,2013-03-19
1274,7527,1968,Master,Divorced,23748.0,1,0,2012-11-21
1275,10319,1971,Graduation,Married,66303.0,0,1,2013-02-26
1276,2296,1975,Master,Married,37368.0,1,0,2013-12-16
1277,10637,1964,Graduation,Married,40800.0,1,2,2013-01-01
1278,2931,1978,Graduation,Divorced,71847.0,0,0,2012-09-21
1279,907,1975,Graduation,Married,46149.0,0,1,2013-11-29
1280,3698,1983,Graduation,Together,78687.0,0,0,2012-08-09
1281,9516,1971,2n Cycle,Divorced,49118.0,0,0,2012-08-18
1282,679,1957,PhD,Married,37633.0,1,1,2012-09-20
1283,7384,1951,Master,Together,39767.0,0,0,2013-07-21
1284,5043,1951,Basic,Married,26997.0,0,0,2012-11-05
1285,5267,1970,Graduation,Divorced,33986.0,1,0,2013-03-14
1286,339,1972,PhD,Married,57091.0,0,1,2012-11-23
1287,2516,1969,2n Cycle,Married,46831.0,1,1,2013-06-08
1288,9010,1972,Master,Married,83151.0,0,0,2013-02-10
1289,378,1971,Graduation,Married,52531.0,0,0,2012-12-30
1290,4808,1956,Graduation,Married,15759.0,0,0,2013-09-05
1291,5068,1971,Graduation,Single,22804.0,1,0,2013-07-31
1292,7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18
1293,7128,1977,PhD,Single,42997.0,1,1,2013-12-07
1294,2811,1963,PhD,Single,48918.0,1,1,2014-04-12
1295,3551,1954,Master,Together,60033.0,0,1,2014-03-29
1296,1663,1978,PhD,Together,34043.0,1,0,2013-10-25
1297,5543,1966,Graduation,Together,57811.0,0,1,2013-06-24
1298,1577,1946,Graduation,Married,78569.0,0,0,2014-02-19
1299,10641,1978,Graduation,Single,7500.0,1,1,2012-12-27
1300,5336,1971,Master,Together,157733.0,1,0,2013-06-04
1301,6024,1953,Graduation,Together,94384.0,0,0,2013-03-04
1302,1878,1985,2n Cycle,Married,23148.0,0,0,2014-02-18
1303,3099,1970,Graduation,Divorced,44267.0,1,1,2013-02-25
1304,6055,1979,Graduation,Married,71626.0,0,0,2012-11-01
1305,5841,1966,Graduation,Together,60894.0,0,1,2013-06-28
1306,3972,1976,Graduation,Together,50200.0,1,1,2013-04-03
1307,4394,1965,PhD,Married,81051.0,0,0,2014-05-23
